Station: Magadino-Cadenazzo
Rural, < 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
06.08.2021 21:00;70.8;5.4;0.3;11.2;5.9;0.4;5.4;20.5;0.0;0.0
06.08.2021 22:00;51.6;5.6;0.2;12.7;6.2;0.4;5.8;18.9;0.0;0.0
06.08.2021 23:00;38.5;6.8;0.2;13.1;6.9;0.4;7.1;18.4;0.0;0.0
07.08.2021 00:00;31.7;7.4;0.2;14.0;7.1;0.4;7.6;18.3;0.0;0.0
07.08.2021 01:00;28.3;9.0;0.3;13.0;7.0;0.4;9.2;17.8;0.0;0.0
07.08.2021 02:00;27.8;10.5;0.4;12.8;6.9;0.4;10.6;18.0;0.0;0.0
07.08.2021 03:00;25.5;10.6;0.7;13.1;6.9;0.4;11.0;18.2;0.0;0.0
07.08.2021 04:00;20.6;9.0;0.5;13.5;7.0;0.4;9.2;17.5;0.0;0.0
07.08.2021 05:00;16.4;9.8;0.4;15.5;7.3;0.4;10.1;17.6;0.0;0.0
07.08.2021 06:00;16.0;11.3;0.5;15.4;7.5;0.4;12.5;18.1;0.0;8.2
07.08.2021 07:00;15.8;14.6;0.5;15.2;7.5;0.4;16.2;18.5;0.0;24.0
07.08.2021 08:00;41.4;6.9;0.6;13.6;7.0;0.4;7.9;19.8;0.0;98.3
07.08.2021 09:00;46.7;4.8;0.5;11.8;6.5;0.4;5.2;20.5;0.0;137.2
07.08.2021 10:00;60.8;4.7;0.4;11.8;6.4;0.3;5.2;21.1;0.3;166.3
07.08.2021 11:00;68.9;4.4;0.4;11.2;6.6;0.3;5.0;22.1;0.0;501.8
07.08.2021 12:00;74.5;3.4;0.4;12.0;7.0;0.3;4.3;23.8;0.0;858.7
07.08.2021 13:00;74.6;3.4;0.4;12.6;7.2;0.2;3.8;23.0;0.0;391.7
07.08.2021 14:00;76.2;3.9;0.4;11.4;7.1;0.3;4.3;22.5;0.0;253.0
07.08.2021 15:00;72.4;4.9;0.3;12.8;7.4;0.3;5.1;21.8;0.4;64.0
07.08.2021 16:00;74.5;4.4;0.3;11.8;7.5;0.3;4.5;21.7;0.5;57.0
07.08.2021 17:00;68.0;5.6;0.3;12.8;8.1;0.3;5.7;20.2;5.4;13.0
07.08.2021 18:00;82.7;4.1;0.2;8.5;5.5;0.2;4.4;19.4;25.1;9.8
07.08.2021 19:00;83.5;4.5;0.1;4.7;2.9;0.2;4.6;19.1;36.3;1.8
07.08.2021 20:00;92.2;4.9;0.1;2.4;1.3;0.1;5.0;18.6;5.0;0.5
07.08.2021 21:00;86.1;5.0;0.2;2.1;1.2;0.1;5.0;18.6;0.0;0.5
07.08.2021 22:00;73.3;5.5;0.2;2.8;1.3;0.1;5.6;18.5;0.0;0.0
07.08.2021 23:00;65.0;5.4;0.2;3.8;1.8;0.1;5.3;18.7;0.0;1.0
08.08.2021 00:00;55.7;7.0;0.3;4.9;2.5;0.2;7.1;18.5;0.3;0.2
08.08.2021 01:00;46.9;9.2;0.6;6.3;3.5;0.3;9.4;18.3;0.1;0.0
08.08.2021 02:00;41.3;9.2;0.7;6.3;3.3;0.3;9.5;18.0;0.0;0.0
08.08.2021 03:00;35.6;7.6;0.5;7.5;3.2;0.2;7.5;17.5;0.0;0.0
08.08.2021 04:00;34.6;6.9;0.8;8.6;3.3;0.2;7.1;17.4;0.0;0.0
08.08.2021 05:00;28.5;7.9;1.2;9.0;3.4;0.2;7.8;17.0;0.0;0.0
08.08.2021 06:00;26.2;7.9;1.3;10.2;3.5;0.2;8.1;17.4;0.0;10.0
08.08.2021 07:00;22.2;7.1;1.3;10.7;3.6;0.2;8.3;17.7;0.0;61.5
08.08.2021 08:00;23.4;6.3;2.2;10.2;3.6;0.2;7.8;18.5;0.0;122.5
08.08.2021 09:00;30.0;5.4;2.8;8.3;3.4;0.2;8.9;19.7;0.0;459.3
08.08.2021 10:00;40.7;3.3;1.9;8.2;3.4;0.2;5.2;21.5;0.0;626.8
08.08.2021 11:00;52.5;2.2;1.0;7.7;3.5;0.1;2.9;22.9;0.0;781.5
08.08.2021 12:00;58.2;1.7;0.7;8.3;3.7;0.2;2.1;24.0;0.0;715.7
08.08.2021 13:00;73.0;1.2;0.5;9.2;4.9;0.2;1.5;25.2;0.0;831.0
08.08.2021 14:00;81.1;1.4;0.5;12.1;6.6;0.2;1.8;26.4;0.0;859.8
08.08.2021 15:00;82.8;1.6;0.4;12.8;7.3;0.2;1.8;26.5;0.0;599.5
08.08.2021 16:00;79.2;1.7;0.4;12.6;7.3;0.2;1.9;25.4;0.0;312.0
08.08.2021 17:00;88.4;2.0;0.4;11.9;7.2;0.2;2.2;26.9;0.0;502.0
08.08.2021 18:00;79.9;2.2;0.4;13.0;7.5;0.3;1.9;26.3;0.0;306.5
08.08.2021 19:00;63.5;3.7;0.3;12.9;7.4;0.3;4.0;24.8;0.0;116.5
08.08.2021 20:00;58.5;5.2;1.0;12.9;7.2;0.2;5.3;23.5;0.0;11.0
08.08.2021 21:00;48.6;7.6;2.9;12.0;6.7;0.3;7.6;22.0;0.0;0.0
08.08.2021 22:00;42.6;6.9;3.1;13.2;7.0;0.3;7.1;21.0;0.0;0.0
08.08.2021 23:00;38.6;6.0;2.2;13.6;7.1;0.2;6.1;19.9;0.0;0.0
09.08.2021 00:00;29.7;5.2;1.5;14.3;7.2;0.2;5.4;18.7;0.0;0.0
09.08.2021 01:00;31.3;4.9;2.2;12.7;6.9;0.2;5.2;18.4;0.0;0.0
09.08.2021 02:00;31.4;5.1;3.5;11.6;6.4;0.2;5.2;18.5;0.0;0.0
09.08.2021 03:00;26.0;5.7;4.4;11.7;6.2;0.2;5.9;17.7;0.0;0.0
09.08.2021 04:00;24.0;5.2;3.9;12.1;6.0;0.2;5.5;17.3;0.0;0.0
09.08.2021 05:00;26.8;5.3;2.7;11.8;5.8;0.2;5.4;17.2;0.0;0.0
09.08.2021 06:00;20.0;5.6;2.6;12.2;5.8;0.2;6.1;16.1;0.0;10.0
09.08.2021 07:00;17.1;8.3;2.7;13.0;5.8;0.2;11.3;17.0;0.0;132.2
09.08.2021 08:00;21.8;8.5;3.4;12.5;5.7;0.2;11.8;18.8;0.0;177.0
09.08.2021 09:00;32.2;6.0;4.1;12.5;5.8;0.2;10.1;20.6;0.0;489.0
09.08.2021 10:00;43.5;3.4;2.8;11.2;5.6;0.2;4.9;22.1;0.0;470.2
09.08.2021 11:00;48.5;3.4;1.7;10.5;5.8;0.2;4.6;23.1;0.0;666.5
09.08.2021 12:00;59.6;2.2;1.1;10.6;5.7;0.2;2.6;25.0;0.0;925.3
09.08.2021 13:00;77.7;1.8;0.7;11.3;6.1;0.2;2.3;26.3;0.0;863.2
09.08.2021 14:00;76.8;2.4;0.7;11.1;6.5;0.2;2.9;26.1;0.0;652.0
09.08.2021 15:00;83.5;2.9;0.6;11.3;6.5;0.2;3.5;26.4;0.0;481.2
09.08.2021 16:00;87.2;3.4;0.6;11.5;6.7;0.3;3.7;26.3;0.0;383.7
09.08.2021 17:00;89.4;3.6;0.6;13.6;7.0;0.3;3.7;26.1;0.0;340.3
09.08.2021 18:00;95.1;3.5;0.6;12.4;7.1;0.3;3.9;26.6;0.0;309.3
09.08.2021 19:00;87.2;3.8;0.5;13.7;7.4;0.3;3.8;25.5;0.0;144.0
09.08.2021 20:00;78.9;3.3;0.4;11.9;7.4;0.3;3.2;23.4;0.0;23.7
09.08.2021 21:00;49.9;3.9;0.4;11.7;7.3;0.3;4.3;20.7;0.0;0.0
09.08.2021 22:00;41.3;6.3;0.4;13.8;7.8;0.4;6.7;20.0;0.0;0.0
09.08.2021 23:00;28.3;6.8;0.3;14.2;7.9;0.4;6.9;19.1;0.0;0.0
10.08.2021 00:00;26.4;5.6;0.3;14.8;8.1;0.4;5.9;18.5;0.0;0.0
10.08.2021 01:00;25.9;5.7;0.3;14.5;8.2;0.4;5.9;17.9;0.0;0.0
10.08.2021 02:00;20.5;5.8;0.3;14.2;8.3;0.3;6.1;17.3;0.0;0.0
10.08.2021 03:00;17.3;5.6;0.3;15.4;8.5;0.3;6.0;16.7;0.0;0.0
10.08.2021 04:00;11.9;5.6;0.2;15.2;8.5;0.3;5.7;16.0;0.0;0.0
10.08.2021 05:00;14.3;6.1;0.3;15.5;8.4;0.3;6.5;16.0;0.0;0.0
10.08.2021 06:00;13.8;5.4;0.3;15.3;8.3;0.3;6.0;15.7;0.0;11.2
10.08.2021 07:00;21.2;7.7;0.6;17.4;8.6;0.4;10.1;17.3;0.0;111.5
10.08.2021 08:00;25.0;8.6;1.0;15.9;8.6;0.4;12.6;19.4;0.0;301.2
10.08.2021 09:00;;;;14.5;8.2;0.3;;21.3;0.0;475.2
10.08.2021 10:00;60.5;4.9;0.6;14.5;8.1;0.3;6.3;23.0;0.0;629.8
10.08.2021 11:00;74.1;3.1;0.5;15.8;8.3;0.3;3.8;24.5;0.0;756.2
10.08.2021 12:00;87.2;3.1;0.5;14.0;8.3;0.3;3.7;26.1;0.0;823.7
10.08.2021 13:00;96.0;3.0;0.5;14.5;8.2;0.3;3.3;27.2;0.0;853.5
10.08.2021 14:00;109.2;2.6;0.5;12.8;7.5;0.3;2.7;28.0;0.0;833.7
10.08.2021 15:00;112.2;4.0;0.5;12.9;7.6;0.4;4.3;28.4;0.0;760.7
10.08.2021 16:00;111.9;3.6;0.5;12.2;7.2;0.4;4.2;28.8;0.0;634.3
10.08.2021 17:00;126.0;3.9;0.5;13.4;7.5;0.3;4.1;28.4;0.0;469.2
10.08.2021 18:00;124.6;4.0;0.5;13.6;7.7;0.3;4.2;27.6;0.0;294.3
10.08.2021 19:00;107.1;3.3;0.4;13.4;7.6;0.3;3.3;26.1;0.0;124.0
10.08.2021 20:00;86.0;5.3;0.4;12.6;7.6;0.4;5.4;22.8;0.0;10.5
10.08.2021 21:00;58.0;5.3;0.3;12.3;7.5;0.3;5.3;20.8;0.0;0.0
10.08.2021 22:00;48.8;6.0;0.2;13.8;8.0;0.3;6.1;19.8;0.0;0.0
10.08.2021 23:00;39.4;5.9;0.3;13.0;8.2;0.3;5.9;19.3;0.0;0.0
11.08.2021 00:00;37.8;6.3;0.5;13.9;8.5;0.3;6.5;18.7;0.0;0.0
11.08.2021 01:00;32.9;5.9;0.4;14.4;8.8;0.3;5.9;18.2;0.0;0.0
11.08.2021 02:00;26.9;5.8;0.3;15.4;9.0;0.3;5.8;17.7;0.0;0.0
11.08.2021 03:00;24.3;5.3;0.3;14.3;8.9;0.3;5.5;17.1;0.0;0.0
11.08.2021 04:00;21.9;6.1;0.3;15.8;9.2;0.3;6.2;17.2;0.0;0.0
11.08.2021 05:00;18.8;6.0;0.3;15.1;9.2;0.3;6.3;16.6;0.0;0.0
11.08.2021 06:00;20.0;6.4;0.3;15.5;9.5;0.4;7.0;16.9;0.0;9.8
11.08.2021 07:00;18.7;9.4;0.5;16.7;9.4;0.4;13.8;18.0;0.0;144.5
11.08.2021 08:00;32.6;10.9;1.2;16.5;9.2;0.4;15.0;20.0;0.0;240.2
11.08.2021 09:00;43.7;8.2;1.9;14.5;8.3;0.3;11.7;22.1;0.0;485.2
11.08.2021 10:00;56.0;5.8;1.7;14.7;8.2;0.3;7.7;24.1;0.0;554.2
11.08.2021 11:00;65.8;5.9;1.3;15.5;8.5;0.3;8.1;25.5;0.0;756.0
11.08.2021 12:00;81.3;4.4;0.9;14.3;8.5;0.3;5.1;27.1;0.0;831.8
11.08.2021 13:00;91.4;3.3;0.8;14.1;8.5;0.2;3.6;28.3;0.0;851.5
11.08.2021 14:00;91.3;2.6;0.5;13.6;7.6;0.3;2.9;28.8;0.0;825.7
11.08.2021 15:00;89.6;4.8;0.4;14.8;8.0;0.5;5.8;29.0;0.0;751.0
11.08.2021 16:00;94.3;2.9;0.4;13.0;7.3;0.4;3.3;29.7;0.0;629.5
11.08.2021 17:00;96.8;7.0;0.4;17.5;8.5;0.9;9.1;29.6;0.0;473.7
11.08.2021 18:00;100.1;5.8;0.5;14.9;8.3;0.4;6.6;28.4;0.0;270.2
11.08.2021 19:00;91.4;4.8;0.4;12.3;8.2;0.4;4.9;26.6;0.0;117.2
11.08.2021 20:00;65.6;6.2;0.3;13.4;8.2;0.4;6.4;23.2;0.0;10.3
11.08.2021 21:00;46.2;7.1;0.3;13.7;8.1;0.4;7.4;21.4;0.0;0.0
11.08.2021 22:00;40.4;7.6;0.3;14.1;8.4;0.4;7.8;20.3;0.0;0.0
11.08.2021 23:00;29.8;7.7;0.3;12.9;8.4;0.4;7.7;19.1;0.0;0.0
12.08.2021 00:00;27.1;8.5;0.4;14.4;8.9;0.4;8.9;18.7;0.0;0.0
12.08.2021 01:00;22.6;8.5;0.4;13.4;8.7;0.4;8.8;18.3;0.0;0.0
12.08.2021 02:00;24.5;7.4;0.4;14.3;8.8;0.4;7.4;17.5;0.0;0.0
12.08.2021 03:00;20.6;6.9;0.4;14.0;8.9;0.3;7.3;17.1;0.0;0.0
12.08.2021 04:00;20.1;6.4;0.4;13.9;8.7;0.3;6.5;16.5;0.0;0.0
12.08.2021 05:00;15.0;7.4;0.3;15.3;8.8;0.3;7.7;16.1;0.0;0.0
12.08.2021 06:00;14.5;6.7;0.3;14.2;8.6;0.3;7.5;15.8;0.0;9.8
12.08.2021 07:00;19.2;9.2;0.5;16.4;8.9;0.4;13.1;17.4;0.0;119.5
12.08.2021 08:00;31.0;10.3;1.2;15.9;8.9;0.4;14.9;20.1;0.0;291.2
12.08.2021 09:00;44.2;8.5;1.9;15.2;8.8;0.4;12.4;22.2;0.0;462.7
12.08.2021 10:00;55.5;10.7;1.7;14.2;8.6;0.3;15.0;24.0;0.0;619.3
12.08.2021 11:00;72.9;4.3;1.1;13.9;8.5;0.3;5.5;26.0;0.0;731.3
12.08.2021 12:00;81.0;3.1;0.9;14.4;9.0;0.3;3.6;27.5;0.0;807.8
12.08.2021 13:00;92.1;2.8;0.6;14.4;8.6;0.4;3.4;28.9;0.0;830.7
12.08.2021 14:00;108.5;3.3;0.7;17.2;10.1;0.5;4.0;29.4;0.0;806.8
12.08.2021 15:00;126.7;2.7;0.8;18.9;11.2;0.4;2.9;30.1;0.0;735.5
12.08.2021 16:00;128.0;4.8;0.8;20.0;11.7;0.5;5.1;30.2;0.0;610.7
12.08.2021 17:00;141.9;3.9;0.7;21.5;12.9;0.5;4.3;29.9;0.0;447.5
12.08.2021 18:00;149.0;4.8;0.8;22.8;13.7;0.6;5.0;29.1;0.0;270.0
12.08.2021 19:00;140.7;6.3;0.7;24.6;14.1;0.6;6.4;26.7;0.0;57.0
12.08.2021 20:00;110.4;9.0;0.5;22.8;14.2;0.7;9.1;24.4;0.0;7.7
12.08.2021 21:00;73.6;9.2;0.3;22.0;14.1;0.6;9.4;22.6;0.0;0.0
12.08.2021 22:00;57.7;9.1;0.3;19.6;13.8;0.6;9.3;22.0;0.0;0.0
12.08.2021 23:00;43.4;8.0;0.3;17.7;12.7;0.5;8.1;21.6;0.0;0.0
13.08.2021 00:00;40.3;9.3;0.3;18.5;13.3;0.6;9.6;21.4;0.0;0.0
13.08.2021 01:00;35.4;9.1;0.3;18.0;13.8;0.6;9.6;21.3;0.0;0.0
13.08.2021 02:00;47.0;10.9;0.4;17.1;13.0;0.5;10.9;22.1;0.0;0.0
13.08.2021 03:00;75.4;3.1;0.5;18.4;11.7;0.4;3.4;24.6;0.0;0.0
13.08.2021 04:00;61.5;4.8;0.9;18.3;12.8;0.4;4.7;22.5;0.0;0.0
13.08.2021 05:00;48.6;5.5;0.6;17.0;12.4;0.4;5.5;20.5;0.0;0.0
13.08.2021 06:00;34.1;10.3;0.5;17.1;12.4;0.5;10.7;19.6;0.0;8.0
13.08.2021 07:00;30.1;9.4;0.6;18.1;12.5;0.5;11.9;20.1;0.0;114.8
13.08.2021 08:00;39.5;15.5;0.9;22.2;13.1;0.6;20.7;22.8;0.0;280.2
13.08.2021 09:00;54.3;10.9;1.3;19.3;12.6;0.5;14.4;24.3;0.0;446.8
13.08.2021 10:00;72.1;6.3;1.2;18.5;12.1;0.4;8.0;25.7;0.0;601.0
13.08.2021 11:00;86.2;4.3;0.9;18.0;11.9;0.4;4.9;27.3;0.0;734.8
13.08.2021 12:00;97.9;3.3;0.8;18.6;12.3;0.4;3.6;28.6;0.0;754.8
13.08.2021 13:00;98.4;2.8;0.5;16.6;11.4;0.3;3.0;29.3;0.0;770.0
13.08.2021 14:00;100.7;2.2;0.4;14.0;9.4;0.2;2.6;30.4;0.0;791.5
13.08.2021 15:00;107.1;2.4;0.4;14.7;9.7;0.3;2.5;30.4;0.0;685.2
13.08.2021 16:00;124.7;2.8;0.4;15.4;10.7;0.3;2.8;31.0;0.0;594.8
13.08.2021 17:00;121.7;3.3;0.4;16.2;10.8;0.3;3.6;30.1;0.0;400.5
13.08.2021 18:00;131.7;4.8;0.6;20.0;12.2;0.4;5.1;29.7;0.0;272.3
13.08.2021 19:00;115.0;5.0;0.5;18.7;12.6;0.5;5.4;27.5;0.0;106.7
13.08.2021 20:00;82.8;6.1;0.4;19.7;12.8;0.5;6.5;24.9;0.0;9.8
13.08.2021 21:00;63.0;8.1;0.2;18.9;12.8;0.5;8.6;23.2;0.0;0.0
13.08.2021 22:00;49.0;9.9;0.2;18.8;13.2;0.6;10.5;22.5;0.0;0.0
13.08.2021 23:00;44.1;9.8;0.2;18.6;13.6;0.6;10.3;21.9;0.0;0.0
14.08.2021 00:00;36.2;9.6;0.3;19.0;13.6;0.6;9.8;21.1;0.0;0.0
14.08.2021 01:00;33.3;10.5;0.3;17.8;13.6;0.5;10.9;20.7;0.0;0.0
14.08.2021 02:00;27.0;12.9;0.4;19.3;14.2;0.6;13.6;20.2;0.0;0.0
14.08.2021 03:00;20.4;11.1;0.4;19.1;14.0;0.5;11.8;19.6;0.0;0.0
14.08.2021 04:00;20.1;10.6;0.3;19.6;14.0;0.5;11.1;19.1;0.0;0.0
14.08.2021 05:00;18.2;9.0;0.3;18.4;13.5;0.5;9.4;18.5;0.0;0.0
14.08.2021 06:00;14.7;10.3;0.3;19.8;13.5;0.5;11.3;18.2;0.0;9.7
14.08.2021 07:00;17.8;10.0;0.5;18.0;13.2;0.7;13.6;19.4;0.0;108.3
14.08.2021 08:00;35.7;12.5;1.2;20.9;15.0;0.6;17.1;21.9;0.0;279.2
14.08.2021 09:00;52.9;7.4;2.5;20.8;13.0;0.4;10.1;24.0;0.0;454.7
14.08.2021 10:00;74.1;4.3;2.8;20.4;13.3;0.4;5.2;25.8;0.0;606.8
14.08.2021 11:00;82.9;4.0;1.9;21.3;13.7;0.4;4.6;27.3;0.0;728.7
14.08.2021 12:00;90.6;3.1;1.2;22.7;13.6;0.4;3.4;28.9;0.0;803.5
14.08.2021 13:00;96.6;2.1;0.6;22.5;12.5;0.3;2.2;29.9;0.0;831.0
14.08.2021 14:00;108.2;2.6;0.5;19.5;12.9;0.4;2.6;30.6;0.0;797.8
14.08.2021 15:00;118.2;3.2;0.5;20.1;13.9;0.4;3.4;30.9;0.0;730.0
14.08.2021 16:00;133.2;3.3;0.5;21.2;14.3;0.4;3.7;31.3;0.0;609.0
14.08.2021 17:00;144.8;4.7;0.6;20.2;14.2;0.4;4.9;31.0;0.0;448.7
14.08.2021 18:00;131.7;4.1;0.7;20.9;14.4;0.5;4.1;30.3;0.0;270.0
14.08.2021 19:00;135.4;6.8;0.6;22.0;15.0;0.6;6.9;28.1;0.0;101.2
14.08.2021 20:00;98.6;7.8;0.4;20.2;14.3;0.6;8.2;24.9;0.0;7.8
14.08.2021 21:00;68.7;7.7;0.3;20.1;13.9;0.5;7.9;23.2;0.0;0.0
14.08.2021 22:00;49.9;9.1;0.3;19.5;13.8;0.5;9.5;22.5;0.0;0.0
14.08.2021 23:00;45.5;9.9;0.4;20.4;14.4;0.6;10.3;21.7;0.0;0.0
15.08.2021 00:00;35.6;10.6;0.5;20.2;14.3;0.6;10.8;21.0;0.0;0.0
15.08.2021 01:00;36.1;10.9;0.7;21.5;14.7;0.6;11.4;20.8;0.0;0.0
15.08.2021 02:00;30.2;11.0;0.6;21.2;14.7;0.6;11.4;20.0;0.0;0.0
15.08.2021 03:00;29.5;10.7;0.6;20.1;14.7;0.6;11.0;19.3;0.0;0.0
15.08.2021 04:00;24.2;9.3;0.6;20.4;14.5;0.6;9.7;18.7;0.0;0.0
15.08.2021 05:00;20.6;9.4;0.5;22.0;14.9;0.6;10.2;18.4;0.0;0.0
15.08.2021 06:00;22.4;8.4;0.4;20.6;14.5;0.5;9.1;18.2;0.0;9.7
15.08.2021 07:00;21.9;8.4;0.6;22.4;14.5;0.5;10.8;19.4;0.0;104.3
15.08.2021 08:00;44.2;7.6;1.8;21.4;14.4;0.5;9.8;21.8;0.0;272.0
15.08.2021 09:00;60.0;6.0;3.0;23.3;14.6;0.4;7.8;24.0;0.0;447.7
15.08.2021 10:00;74.6;4.4;1.4;24.1;14.6;0.4;5.4;25.9;0.0;599.7
15.08.2021 11:00;86.7;3.7;0.8;25.6;15.1;0.4;4.3;27.5;0.0;687.2
15.08.2021 12:00;97.2;2.4;0.8;26.7;15.2;0.3;2.9;28.9;0.0;811.5
15.08.2021 13:00;98.2;2.0;0.6;25.6;14.3;0.4;2.4;30.0;0.0;830.8
15.08.2021 14:00;100.6;2.4;0.5;26.0;14.4;0.3;2.6;30.3;0.0;802.2
15.08.2021 15:00;104.1;2.3;0.5;24.7;14.8;0.4;2.6;30.2;0.0;596.5
15.08.2021 16:00;116.8;3.1;0.6;26.1;15.6;0.4;3.4;30.6;0.0;588.8
15.08.2021 17:00;126.9;4.0;0.5;25.9;16.1;0.5;4.1;30.5;0.0;432.2
15.08.2021 18:00;122.4;4.0;0.5;26.4;16.9;0.5;4.2;29.9;0.0;250.8
15.08.2021 19:00;124.0;5.2;0.5;26.4;17.1;0.6;5.2;28.4;0.0;116.0
15.08.2021 20:00;104.2;7.9;0.3;25.6;17.5;0.7;8.4;25.8;0.0;8.5
15.08.2021 21:00;66.3;7.9;0.3;26.0;17.6;0.6;8.3;24.0;0.0;0.0
15.08.2021 22:00;59.8;9.1;0.2;25.1;17.9;0.6;9.4;23.3;0.0;0.0
15.08.2021 23:00;53.2;8.7;0.2;24.9;18.1;0.6;9.2;22.5;0.0;0.0
16.08.2021 00:00;43.4;10.2;0.3;24.9;18.6;0.6;10.6;22.2;0.0;0.0
16.08.2021 01:00;43.9;10.6;0.4;25.8;19.4;0.7;11.0;22.2;0.0;0.0
16.08.2021 02:00;39.4;9.1;0.4;25.4;19.4;0.6;9.7;22.1;0.0;0.0
16.08.2021 03:00;30.6;9.7;0.4;25.1;19.2;0.6;10.2;22.1;0.0;0.0
16.08.2021 04:00;43.7;10.8;0.5;27.7;20.7;0.6;11.1;22.7;11.3;0.0
16.08.2021 05:00;120.2;3.8;0.3;14.2;10.4;0.1;4.0;20.5;3.8;0.0
16.08.2021 06:00;111.6;4.2;0.2;9.7;6.6;0.2;4.2;19.8;23.7;1.3
16.08.2021 07:00;97.6;5.9;0.2;8.8;6.3;0.2;5.9;20.0;0.7;26.8
16.08.2021 08:00;76.8;10.2;0.2;10.6;7.4;0.3;11.0;20.9;1.2;124.8
16.08.2021 09:00;72.2;14.5;0.3;10.9;7.9;0.4;15.9;21.5;0.0;179.5
16.08.2021 10:00;75.6;8.9;0.6;11.8;8.6;0.4;10.7;22.7;0.0;352.5
16.08.2021 11:00;85.6;3.8;0.7;13.0;9.5;0.3;4.6;24.5;0.0;609.3
16.08.2021 12:00;96.4;2.6;0.5;14.4;11.3;0.4;2.9;26.3;0.0;750.5
16.08.2021 13:00;95.7;2.2;0.4;16.0;11.5;0.2;2.4;28.0;0.0;974.5
16.08.2021 14:00;109.6;2.7;0.4;31.7;16.8;0.4;3.1;28.5;0.0;640.0
16.08.2021 15:00;105.6;3.3;0.4;44.6;20.8;0.4;3.4;26.2;0.0;198.3
16.08.2021 16:00;98.1;3.8;0.2;16.8;8.6;0.2;3.7;22.0;1.6;42.3
16.08.2021 17:00;90.2;5.1;0.1;8.6;4.6;0.1;5.6;20.1;9.2;297.3
16.08.2021 18:00;84.9;4.1;0.1;5.9;3.6;0.1;4.3;21.9;0.0;296.2
16.08.2021 19:00;78.5;4.2;0.4;6.7;4.2;0.1;4.3;21.8;0.0;113.7
16.08.2021 20:00;61.2;3.9;0.5;5.9;3.4;0.1;3.8;20.2;0.0;5.2
16.08.2021 21:00;60.2;3.5;0.3;4.9;2.5;0.1;3.6;20.8;0.0;0.0
16.08.2021 22:00;61.1;2.7;0.2;5.7;2.9;0.1;2.8;19.8;0.0;0.0
16.08.2021 23:00;58.0;2.3;0.2;6.7;3.4;0.1;2.4;17.9;0.0;0.0
17.08.2021 00:00;65.4;1.8;0.1;6.6;3.5;0.1;2.0;17.9;0.0;0.0
17.08.2021 01:00;54.1;2.0;0.1;8.4;3.7;0.1;2.2;16.6;0.0;0.0
17.08.2021 02:00;58.1;2.3;0.2;7.6;3.5;0.1;2.0;17.6;0.0;0.0
17.08.2021 03:00;47.3;2.7;0.2;7.6;3.6;0.1;2.7;15.3;0.0;0.0
17.08.2021 04:00;45.6;3.1;0.2;7.1;3.3;0.1;3.1;15.9;0.0;0.0
17.08.2021 05:00;53.6;2.4;0.3;4.5;2.0;0.1;2.6;18.5;0.0;0.0
17.08.2021 06:00;51.1;3.6;0.5;3.8;1.6;0.1;3.7;18.7;0.0;5.2
17.08.2021 07:00;47.3;6.0;0.4;3.6;1.5;0.1;7.0;19.0;0.0;108.7
17.08.2021 08:00;49.3;5.7;0.4;3.3;1.2;0.1;7.3;20.5;0.0;306.5
17.08.2021 09:00;54.0;5.4;0.4;3.9;1.3;0.1;7.5;22.4;0.0;490.2
17.08.2021 10:00;70.0;4.5;0.3;5.1;1.4;0.1;6.1;24.8;0.0;648.7
17.08.2021 11:00;83.5;2.5;0.2;3.7;1.4;0.1;3.2;26.2;0.0;775.5
17.08.2021 12:00;84.7;2.1;0.2;4.3;1.4;0.1;2.6;26.9;0.0;835.7
17.08.2021 13:00;84.3;2.3;0.2;4.3;1.5;0.1;2.9;27.3;0.0;816.0
17.08.2021 14:00;84.6;1.9;0.3;4.5;1.6;0.1;2.3;27.7;0.0;694.0
17.08.2021 15:00;84.1;1.8;0.3;4.9;1.8;0.1;2.1;28.5;0.0;775.0
17.08.2021 16:00;85.8;2.0;0.3;3.8;1.8;0.1;2.4;28.9;0.0;647.3
17.08.2021 17:00;84.1;2.9;0.3;4.1;1.7;0.1;3.4;28.4;0.0;471.7
17.08.2021 18:00;77.9;2.8;0.4;4.2;1.6;0.1;3.2;26.5;0.0;294.8
17.08.2021 19:00;68.7;2.5;0.3;4.4;1.7;0.1;2.6;24.0;0.0;120.0
17.08.2021 20:00;56.8;4.9;0.2;4.3;1.9;0.2;4.8;20.1;0.0;5.0
17.08.2021 21:00;46.1;9.0;0.7;6.4;2.6;0.2;8.8;19.4;0.0;0.0
17.08.2021 22:00;37.0;7.5;0.6;6.0;2.6;0.2;7.5;17.7;0.0;0.0
17.08.2021 23:00;28.3;6.7;0.4;5.2;2.5;0.2;6.9;15.7;0.0;0.0
18.08.2021 00:00;26.6;6.0;0.3;6.3;2.7;0.2;6.4;14.9;0.0;0.0
18.08.2021 01:00;25.1;5.6;0.2;7.8;2.7;0.2;5.7;14.4;0.0;0.0
18.08.2021 02:00;26.6;5.0;0.2;6.5;2.6;0.2;5.1;14.2;0.0;0.0
18.08.2021 03:00;22.4;6.0;0.2;7.8;3.0;0.2;6.1;13.9;0.0;0.0
